,alpha,heuristic,inductive,ILP,split
inst130,1.4,1.2727272727272727,1.2941176470588236,1.2307692307692308,1.2727272727272727
inst131,1.1,1.2307692307692308,1.2,1.7647058823529411,1.25
inst132,1.4107142857142858,1.303030303030303,1.3027522935779816,3.0923076923076924,1.2820512820512822
inst133,1.4166666666666667,1.2857142857142858,1.3,1.4666666666666666,1.2857142857142858
inst134,1.5333333333333334,1.403225806451613,1.3333333333333333,4.573770491803279,1.3513513513513513
inst135,1.8395061728395061,1.3820224719101124,1.361344537815126,4.5212765957446805,1.34375
inst136,1.3488372093023255,1.32,1.3333333333333333,1.3636363636363635,1.32
inst137,1.0,1.2727272727272727,1.25,2.28,1.2727272727272727
inst138,0.7777777777777778,1.2857142857142858,1.2666666666666666,2.75,1.3333333333333333
inst139,1.4666666666666666,1.2,1.2,1.6923076923076923,1.2
inst140,1.173913043478261,1.2244897959183674,1.2666666666666666,1.25,1.2307692307692308
inst141,0.8,1.2,1.1666666666666667,2.1666666666666665,1.2
inst142,1.0625,1.2222222222222223,1.2413793103448276,2.3333333333333335,1.1785714285714286
inst143,1.3333333333333333,1.2307692307692308,1.2941176470588236,1.2307692307692308,1.2307692307692308
inst144,1.4313725490196079,1.3333333333333333,1.3563218390804597,1.76,1.3174603174603174
inst145,0.75,1.2727272727272727,1.2307692307692308,2.5,1.2727272727272727
inst146,1.4444444444444444,1.1428571428571428,1.2857142857142858,1.8571428571428572,1.4
inst147,1.375,1.2941176470588236,1.3333333333333333,1.263157894736842,1.2941176470588236
inst148,1.0,1.2,1.25,1.8333333333333333,1.2222222222222223
inst149,0.6666666666666666,1.0,1.0,1.0,1.0
inst150,1.0,1.1111111111111112,1.125,1.8181818181818181,1.2
inst151,0.2727272727272727,1.263157894736842,1.2380952380952381,2.4347826086956523,1.3103448275862069
inst152,1.3333333333333333,1.240506329113924,1.5522388059701493,1.59375,1.2619047619047619
inst153,0.5384615384615384,1.263157894736842,1.25,1.75,1.3
inst154,0.6428571428571429,1.2941176470588236,1.2432432432432432,1.2777777777777777,1.3043478260869565
inst155,0.8181818181818182,1.2666666666666666,1.2592592592592593,3.5172413793103448,1.3235294117647058
inst156,1.75,1.4,1.3661971830985915,2.710526315789474,1.3663366336633664
inst157,1.1666666666666667,1.1111111111111112,1.1764705882352942,1.8461538461538463,1.2727272727272727
inst158,0.5,1.3846153846153846,1.3103448275862069,3.037037037037037,1.368421052631579
inst159,1.2647058823529411,1.3488372093023255,1.3428571428571427,2.65,1.3636363636363635
inst160,1.1,1.2307692307692308,1.2916666666666667,3.096774193548387,1.25
inst161,1.0,1.3076923076923077,1.3333333333333333,2.88,1.3333333333333333
inst162,1.1666666666666667,1.3333333333333333,1.3529411764705883,2.0714285714285716,1.3333333333333333
inst163,1.0384615384615385,1.393939393939394,1.3571428571428572,1.9230769230769231,1.3888888888888888
inst164,1.1666666666666667,1.3333333333333333,1.2857142857142858,2.1,1.3333333333333333
inst165,1.0,1.1111111111111112,1.125,1.8181818181818181,1.2
inst166,1.3902439024390243,1.3636363636363635,1.3898305084745763,4.173076923076923,1.34
inst167,1.1904761904761905,1.28,1.255813953488372,2.0,1.2857142857142858
inst168,0.9090909090909091,1.1428571428571428,1.2173913043478262,1.2,1.2
inst169,1.2857142857142858,1.1111111111111112,1.2222222222222223,1.8666666666666667,1.3333333333333333
inst170,1.0,1.2,1.1764705882352942,2.142857142857143,1.2727272727272727
inst171,1.1333333333333333,1.2222222222222223,1.2173913043478262,1.9,1.263157894736842
inst172,0.5454545454545454,1.4285714285714286,1.3333333333333333,3.066666666666667,1.4
inst173,0.7894736842105263,1.4166666666666667,1.3636363636363635,3.7058823529411766,1.4
inst174,1.619047619047619,1.3043478260869565,1.3142857142857143,1.619047619047619,1.3043478260869565
inst175,0.5,0.8,1.0,1.0,1.0
inst176,1.4935064935064934,1.3409090909090908,1.4791666666666667,2.977272727272727,1.3195876288659794
inst177,1.2777777777777777,1.2444444444444445,1.295774647887324,2.4634146341463414,1.2653061224489797
inst178,1.293103448275862,1.4166666666666667,1.5121951219512195,3.6956521739130435,1.4324324324324325
inst179,0.25,1.3333333333333333,1.2857142857142858,3.25,1.3333333333333333
inst180,1.3061224489795917,1.2542372881355932,1.2702702702702702,1.7735849056603774,1.2586206896551724
inst181,0.7857142857142857,1.3333333333333333,1.3170731707317074,3.212121212121212,1.391304347826087
inst182,1.4328358208955223,1.3333333333333333,1.337837837837838,2.0793650793650795,1.3414634146341464
inst183,1.851063829787234,1.375,1.3611111111111112,2.0930232558139537,1.375
inst184,0.9523809523809523,1.3571428571428572,1.3191489361702127,3.142857142857143,1.3793103448275863
inst185,1.5512820512820513,1.3404255319148937,1.4878048780487805,2.135135135135135,1.3047619047619048
inst186,1.6363636363636365,1.2765957446808511,1.4545454545454546,1.6486486486486487,1.2765957446808511
inst187,1.4285714285714286,1.4285714285714286,1.2727272727272727,1.2727272727272727,1.4285714285714286
inst188,1.1666666666666667,1.1428571428571428,1.1428571428571428,1.3333333333333333,1.1428571428571428
inst189,1.5,1.2972972972972974,1.3333333333333333,1.7575757575757576,1.2894736842105263
inst190,1.37,1.2758620689655173,1.6043956043956045,2.1443298969072164,1.28099173553719
inst191,1.0,1.2,1.2727272727272727,1.6470588235294117,1.2380952380952381
inst192,0.875,1.2380952380952381,1.2195121951219512,2.125,1.25
inst193,1.4615384615384615,1.2142857142857142,1.3,1.4230769230769231,1.2142857142857142
inst194,1.6,1.31875,1.3475935828877006,2.6946564885496183,1.2981366459627328
inst195,1.0,1.0,1.0,1.0,1.0
inst196,0.75,1.2727272727272727,1.25,2.142857142857143,1.3333333333333333
inst197,0.9166666666666666,1.2222222222222223,1.1818181818181819,2.0,1.2222222222222223
inst198,0.75,1.1111111111111112,1.0909090909090908,1.7777777777777777,1.1111111111111112
inst199,1.1153846153846154,1.2413793103448276,1.2444444444444445,2.5,1.2424242424242424
inst200,1.2,1.2,1.1111111111111112,1.1111111111111112,1.2
inst201,1.4482758620689655,1.3125,1.4146341463414633,1.5,1.3333333333333333
inst202,1.3333333333333333,1.3333333333333333,1.2,1.2,1.3333333333333333
inst203,1.6835443037974684,1.4024390243902438,1.4311926605504588,3.9770114942528734,1.3655913978494623
inst204,1.510204081632653,1.3214285714285714,1.3095238095238095,1.6170212765957446,1.28125
inst205,0.75,1.1111111111111112,1.0909090909090908,1.7777777777777777,1.1111111111111112
inst206,1.2328767123287672,1.2708333333333333,1.2794117647058822,2.36144578313253,1.2626262626262625
inst207,1.4666666666666666,1.3846153846153846,1.3442622950819672,6.26595744680851,1.3445378151260505
inst208,1.6785714285714286,1.3846153846153846,1.3333333333333333,2.7333333333333334,1.2941176470588236
inst209,0.6,1.4285714285714286,1.3043478260869565,3.9285714285714284,1.4166666666666667
inst210,0.8,0.8,0.8,0.8,0.8
inst211,0.75,1.1111111111111112,1.0909090909090908,1.7777777777777777,1.1111111111111112
inst212,1.5981308411214954,1.325,1.3896103896103895,2.3267326732673266,1.3129770992366412
inst213,1.962962962962963,1.4074074074074074,1.6363636363636365,2.08,1.4074074074074074
inst214,1.1363636363636365,1.3571428571428572,1.3076923076923077,2.4444444444444446,1.3793103448275863
inst215,0.9285714285714286,1.2941176470588236,1.2857142857142858,2.4444444444444446,1.3
inst216,1.4605263157894737,1.3626373626373627,1.3488372093023255,2.1375,1.358695652173913
inst217,1.1904761904761905,1.3076923076923077,1.28,2.4444444444444446,1.3333333333333333
inst218,1.3898305084745763,1.2258064516129032,1.2839506172839505,1.4259259259259258,1.2222222222222223
inst219,1.1666666666666667,1.0,1.0909090909090908,1.3,1.1428571428571428
inst220,1.6029411764705883,1.36,1.3495934959349594,2.661764705882353,1.353658536585366
inst221,0.75,1.1111111111111112,1.0909090909090908,1.7777777777777777,1.1111111111111112
inst222,1.0,1.0,1.0,1.1428571428571428,1.0
inst223,1.0,1.3513513513513513,1.323076923076923,4.095238095238095,1.3846153846153846
inst224,1.346938775510204,1.263157894736842,1.2820512820512822,2.3793103448275863,1.2727272727272727
inst225,1.0357142857142858,1.2571428571428571,1.2666666666666666,1.7666666666666666,1.2439024390243902
inst226,1.4579439252336448,1.2892561983471074,1.3375,1.4536082474226804,1.2892561983471074
inst227,1.3571428571428572,1.2941176470588236,1.2894736842105263,2.7058823529411766,1.309090909090909
inst228,0.75,1.1111111111111112,1.0909090909090908,1.7777777777777777,1.1111111111111112
inst229,1.1764705882352942,1.2222222222222223,1.2,2.210526315789474,1.1923076923076923
inst230,0.75,1.2307692307692308,1.2413793103448276,2.6666666666666665,1.2941176470588236
inst231,1.4054054054054055,1.2682926829268293,1.3333333333333333,1.6666666666666667,1.2727272727272727
inst232,1.3333333333333333,1.3333333333333333,1.3134328358208955,4.2272727272727275,1.3278688524590163
inst233,1.1818181818181819,1.2857142857142858,1.263157894736842,1.7083333333333333,1.2857142857142858
inst234,0.7142857142857143,1.1111111111111112,1.1428571428571428,2.1666666666666665,1.1666666666666667
inst235,1.2692307692307692,1.2666666666666666,1.3142857142857143,1.6071428571428572,1.2903225806451613
inst236,1.375,1.0,1.2307692307692308,1.5833333333333333,1.3333333333333333
inst237,0.9333333333333333,1.2727272727272727,1.2857142857142858,4.666666666666667,1.3076923076923077
inst238,1.380952380952381,1.2608695652173914,1.2941176470588236,1.7,1.2830188679245282
inst239,0.9032258064516129,1.2222222222222223,1.2307692307692308,1.7222222222222223,1.2380952380952381
inst240,1.3414634146341464,1.2307692307692308,1.3150684931506849,1.8048780487804879,1.2452830188679245
inst241,0.625,1.2727272727272727,1.2592592592592593,2.761904761904762,1.2941176470588236
inst242,1.0,1.0,1.0769230769230769,1.25,1.1111111111111112
inst243,1.2105263157894737,1.2272727272727273,1.2542372881355932,2.0930232558139537,1.2592592592592593
inst244,0.75,1.1111111111111112,1.0909090909090908,1.7777777777777777,1.1111111111111112
inst245,1.4074074074074074,1.2857142857142858,1.3,2.5161290322580645,1.25
inst246,0.7333333333333333,1.2380952380952381,1.2682926829268293,2.142857142857143,1.28
inst247,0.7142857142857143,1.1111111111111112,1.1428571428571428,2.1666666666666665,1.1666666666666667
inst248,0.75,1.2727272727272727,1.2380952380952381,2.6666666666666665,1.2941176470588236
inst249,1.4285714285714286,1.25,1.3076923076923077,1.25,1.25
inst250,1.0,1.2,1.1764705882352942,2.142857142857143,1.2727272727272727
inst251,1.4285714285714286,1.3714285714285714,1.36,3.0434782608695654,1.3255813953488371
inst252,1.0416666666666667,1.4,1.3478260869565217,3.914285714285714,1.3714285714285714
inst253,1.48,1.35,1.28,3.459016393442623,1.3243243243243243
inst254,0.625,1.1666666666666667,1.1304347826086956,2.4,1.1764705882352942
inst255,0.6153846153846154,1.368421052631579,1.2777777777777777,3.230769230769231,1.3636363636363635
inst256,0.7142857142857143,1.1666666666666667,1.2142857142857142,2.5555555555555554,1.25
inst257,1.0909090909090908,1.2307692307692308,1.2,1.6666666666666667,1.25
inst258,1.0666666666666667,1.2727272727272727,1.2692307692307692,1.6,1.2777777777777777
inst259,0.8,1.2,1.1666666666666667,2.1666666666666665,1.2
inst260,1.1,1.4074074074074074,1.35,4.303030303030303,1.4193548387096775
inst261,1.1875,1.263157894736842,1.2666666666666666,1.6875,1.263157894736842
inst262,1.375,1.3,1.7777777777777777,2.375,1.3225806451612903
inst263,0.8333333333333334,1.2,1.2413793103448276,1.6666666666666667,1.2173913043478262
inst264,1.326086956521739,1.3220338983050848,1.4102564102564104,2.1702127659574466,1.3432835820895523
inst265,1.2758620689655173,1.2352941176470589,1.2758620689655173,1.78125,1.2682926829268293
inst266,1.0,1.3636363636363635,1.3,3.269230769230769,1.411764705882353
inst267,0.6666666666666666,1.1111111111111112,1.1666666666666667,2.1666666666666665,1.2
