,alpha,heuristic,inductive,ILP,split
inst126,1.0,1.0,1.0,1.0,1.0
inst127,0.4994368840919756,1.0,0.499624405308405,0.49920773913768657,1.0
inst128,0.40269161019375777,0.8217046379170057,0.7310319866081527,0.7764909414195781,1.0
inst129,0.3270492512767247,0.885698723934018,0.8357644709155105,0.4485359928397903,1.0
inst130,0.9799008623616486,0.8131712480154407,0.8588594063344217,0.8567392795323165,1.0
inst131,0.7033439758023862,0.8744125749473343,0.9197733373098718,0.8741142648904725,1.0
inst132,0.9465128369191395,0.7225994292027251,0.540065498903344,0.8182249736633329,1.0
inst133,0.4024312679524005,0.8409804122654087,0.7768897520167314,0.5069825254076186,1.0
inst134,0.37413652063261227,0.9363730277986476,0.5648368456832087,0.8266042115735367,1.0
inst135,0.42369863802736507,0.8136250800143636,0.6701012465542273,0.7699617117282636,1.0
inst136,0.5341734232034124,0.9998739919354839,0.4558133074038061,0.673411590871778,1.0
inst137,0.6888217522658611,1.0,0.5123876821076507,0.7507509426727168,1.0
inst138,0.4354627531793289,0.8056900121367887,0.4502118939692943,0.7154918822837257,1.0
inst139,0.5052259504803138,0.8895110039438462,0.3315868263473054,0.8210153880714366,1.0
inst140,0.7140997396354897,1.0,1.0,0.9991593106347205,1.0
inst141,0.3633720626222273,0.9822442448642511,0.37312867518251636,0.7458689027275652,1.0
inst142,1.0,1.0,1.0,0.9995305164319249,1.0
inst143,0.33011256361510166,0.6638055524005777,0.4998936241345564,0.6882128959370685,1.0
inst144,0.4997040419414849,1.0,0.5551515663974971,0.4755024443237371,1.0
inst145,1.0,1.0,1.0,0.999800279608548,1.0
inst146,0.47134675562378225,0.869050051072523,0.4074494129793741,0.5140725535862314,1.0
inst147,0.13399515126446293,0.8303065555052888,0.2691850569315647,0.2585909015841559,1.0
inst148,0.281850353892821,0.7576742698784907,0.7576742698784907,0.368449696781216,1.0
inst149,0.2812737260506454,0.6988315937061848,0.6212969878018422,0.37920610929918064,1.0
inst150,0.38437476725999853,1.0,0.8942983797003974,0.5307779541846224,1.0
inst151,0.1765805063173972,0.7266552764243076,0.24173158325329913,0.6855438184663537,1.0
inst152,0.6408212619993584,0.8987952814318702,0.6025787383652115,0.6152734970000786,1.0
inst153,0.2707288800748572,0.6662959348117212,0.2612162090014415,0.5579397510215718,1.0
inst154,0.3330657066639041,1.0,0.64672,0.6465722120658135,1.0
inst155,0.5353824160114368,0.8378545137337503,0.3970749115782095,0.7677108711082123,1.0
inst156,1.0,1.0,1.0,1.0,1.0
inst157,0.6665521978021978,0.8819665504522257,0.6816584680252986,0.9669915817456801,1.0
inst158,1.0,1.0,1.0,1.0,1.0
inst159,0.19014145971385799,0.7092787188773936,0.2980769886228075,0.5903071211609855,1.0
inst160,0.41125155296278293,0.9994019413902563,0.22544620797343506,0.8061916878710772,1.0
inst161,0.4699879951980792,0.8853843987609125,0.10780625440865277,0.8001890668460377,1.0
inst162,0.33955568602733577,0.9990518208909014,0.3783326280152348,0.8555546732311602,1.0
inst163,0.9998213264722698,0.9995706706737404,0.2539540319439034,0.9246546197271,1.0
inst164,0.429701082384611,0.9998045729919874,0.46261870016707907,0.4843023513262188,1.0
inst165,0.2923922455262652,0.9813318223839204,0.4795747296655397,0.501710026308097,1.0
inst166,0.29427966101694913,1.0,0.999550022498875,0.33323332333233324,1.0
inst167,0.3569350145489816,1.0,0.9991514637250742,0.39949109414758266,1.0
inst168,0.4137714899713467,0.8127517392896375,0.7273583746364642,0.7272392185772207,1.0
inst169,1.0,1.0,0.4582561671234906,0.9997575757575757,1.0
inst170,1.0,1.0,0.47051723367159903,0.9997150455927052,1.0
inst171,0.5073854774624728,0.7457167284893936,0.32895659223768503,0.6469011979543703,1.0
inst172,1.0,1.0,1.0,1.0,1.0
inst173,0.27326783867631854,1.0,1.0,0.6009096077316658,1.0
inst174,0.6668205957053799,1.0,1.0,0.6666666666666667,1.0
inst175,0.3418251296515331,0.9995928338762216,0.6423783783783783,0.7816951700808119,1.0
inst176,0.7501738122827346,1.0,1.0,0.7493061979648474,1.0
inst177,0.3424493827160494,0.8322357424617236,0.40324864312121456,0.7631445754436108,1.0
inst178,0.7501643655489809,1.0,1.0,0.7493438320209973,1.0
inst179,0.7501371867569051,1.0,1.0,0.7494521548575603,1.0
inst180,0.5493921310213088,0.9329555994676776,0.1920840398693081,0.8055642279807125,1.0
inst181,0.16537439010097643,0.9709662536250989,0.5731770483626528,0.8057495752541732,1.0
