log,no_distinct_traces,no_total_traces,avg_trace_length,avg_event_repetition_intra_trace,no_distinct_events,no_events_total,no_distinct_start,no_distinct_end,density,length_one_loops,total_no_activities,percentage_concurrency,percentage_sequence,dfg_mean_variable_degree,dfg_variation_coefficient_variable_degree,dfg_min_variable_degree,dfg_max_variable_degree,dfg_entropy_variable_degree,dfg_wcc_min,dfg_wcc_max
2790977429,9.0,1447.0,0.015894955079474776,0.00138217000691085,8.0,2899.0,3.0,2.0,0.34375,0.25,8,0.03125,0.15625,3.4,0.7578881603955956,2,9,2.0731119680482726,0.0013101222865967246,0.0013101222865967246
621324029,6.0,1176.0,0.006802721088435374,0.0017006802721088435,5.0,1179.0,4.0,5.0,0.12,0.2,5,0.04,0.04,3.142857142857143,0.4312196809320517,2,5,1.8553727254810375,0.0,0.0
1246847430,9.0,1058.0,0.02835538752362949,0.001890359168241966,10.0,3177.0,3.0,2.0,0.28,0.2,10,0.02,0.13,3.3333333333333335,0.5787918451395112,2,8,2.33942061538142,0.0007719181126930749,0.0007719181126930749
1335122464,2.0,1435.0,0.0020905923344947735,0.0013937282229965157,1.0,1437.0,1.0,1.0,1.0,1.0,1,1.0,0.0,2.0,0.7071067811865476,1,4,0.8675632284814612,0.0,0.0
3414854618,14.0,1380.0,0.07898550724637682,0.0014492753623188406,22.0,10300.0,1.0,2.0,0.13636363636363635,0.09090909090909091,22,0.008264462809917356,0.0640495867768595,3.1666666666666665,0.5367388961676616,1,8,3.0486160145348107,0.016674237408787995,0.016674237408787995
2044638285,7.0,1107.0,0.016260162601626018,0.0036133694670280035,6.0,2220.0,1.0,5.0,0.3333333333333333,0.3333333333333333,6,0.05555555555555555,0.1388888888888889,3.25,0.5908573652206621,1,6,1.908347282737377,0.0,0.0
2079040558,167.0,1261.0,2.5337034099920697,0.0007930214115781126,56.0,23323.0,1.0,1.0,0.05963010204081633,0.017857142857142856,56,0.00350765306122449,0.02806122448979592,3.4827586206896552,0.5895039860041266,1,9,3.9051691932856025,0.008051578304531577,0.008051578304531577
463065208,10.0,1106.0,0.06600361663652803,0.0009041591320072332,14.0,7745.0,1.0,1.0,0.23979591836734693,0.07142857142857142,14,0.025510204081632654,0.10714285714285714,3.5,0.6226998490772392,1,8,2.5860727266899453,0.018520255723793178,0.018520255723793178
581020496,10.0,1206.0,0.03897180762852405,0.0024875621890547263,12.0,4780.0,2.0,2.0,0.2361111111111111,0.16666666666666666,12,0.013888888888888888,0.1111111111111111,3.142857142857143,0.46354722850843505,2,7,2.543284470308164,0.0005699553297999731,0.0005699553297999731
1481292172,7.0,1368.0,0.01608187134502924,0.0007309941520467836,8.0,4105.0,2.0,2.0,0.328125,0.125,8,0.015625,0.15625,3.0,0.53748384988657,2,7,2.1819306981859654,0.0,0.0
4166426989,23.0,1340.0,0.13507462686567165,0.0014925373134328358,29.0,8857.0,2.0,3.0,0.11652794292508918,0.06896551724137931,29,0.009512485136741973,0.0535077288941736,3.7419354838709675,0.6509619699535472,2,9,3.2429649989607827,0.009082988150722733,0.009082988150722733
3860928063,16.0,1443.0,0.0990990990990991,2.266805266805267,15.0,9760.0,2.0,2.0,0.2088888888888889,0.06666666666666667,15,0.0044444444444444444,0.10222222222222223,3.2941176470588234,0.7981963085223932,2,10,2.5937819107569258,0.003556840013487625,0.003556840013487625
3388013369,13.0,1169.0,0.07356715141146279,0.9726261762189906,13.0,6985.0,4.0,1.0,0.1834319526627219,0.07692307692307693,13,0.01775147928994083,0.08875739644970414,3.066666666666667,0.5768043113661565,1,7,2.5601698586723294,0.0006944063443227205,0.0006944063443227205
3048389580,4.0,1410.0,0.00425531914893617,0.0028368794326241137,3.0,1415.0,2.0,3.0,0.3333333333333333,0.3333333333333333,3,0.1111111111111111,0.1111111111111111,2.8,0.41649656391752143,2,5,1.5317780787913653,0.0,0.0
2564793769,5.0,1229.0,0.013832384052074858,0.0,7.0,3689.0,1.0,1.0,0.40816326530612246,0.0,7,0.0,0.20408163265306123,2.6666666666666665,0.5590169943749475,1,5,2.045356579793774,0.0018690099098631683,0.0018690099098631683
57848464,7.0,1329.0,0.013544018058690745,0.002257336343115124,6.0,2663.0,2.0,2.0,0.4444444444444444,0.3333333333333333,6,0.05555555555555555,0.19444444444444445,3.25,0.6661733875264914,2,7,1.890384682117877,0.0012434090009590993,0.0012434090009590993
3471406414,10.0,1297.0,0.03469545104086353,0.0007710100231303007,12.0,5193.0,3.0,2.0,0.22916666666666666,0.08333333333333333,12,0.006944444444444444,0.1111111111111111,3.142857142857143,0.6232413273091859,2,8,2.4802710902572596,0.0014510220768721596,0.0014510220768721596
4135417142,11.0,1315.0,0.037262357414448666,0.001520912547528517,13.0,5266.0,2.0,4.0,0.20710059171597633,0.07692307692307693,13,0.005917159763313609,0.10059171597633136,3.2,0.6475112611633355,2,8,2.5374049244343353,0.0009931866388550275,0.0009931866388550275
4079111156,13.0,1299.0,0.08160123171670516,0.0007698229407236335,21.0,10394.0,1.0,1.0,0.1473922902494331,0.047619047619047616,21,0.0022675736961451248,0.07256235827664399,3.0434782608695654,0.560611910581388,1,7,2.9908318581841837,0.0002035738598115764,0.0002035738598115764
3350463378,4.0,1152.0,0.009548611111111112,0.0008680555555555555,4.0,2307.0,1.0,1.0,0.6875,0.25,4,0.0625,0.3125,2.6666666666666665,0.673145600891813,1,6,1.5808185358593017,0.0020245208756940044,0.0020245208756940044
3377720545,3.0,1467.0,0.002044989775051125,0.0,3.0,1467.0,3.0,3.0,0.0,0.0,3,0.0,0.0,2.4,0.2041241452319315,2,3,1.5890269151739727,0.0,0.0
1170958464,17.0,1124.0,0.1387900355871886,0.0026690391459074734,22.0,10119.0,3.0,2.0,0.13429752066115702,0.13636363636363635,22,0.006198347107438017,0.0640495867768595,3.25,0.5773502691896257,2,8,3.0354010402741753,0.0,0.0
4043205899,3.0,1172.0,0.004266211604095563,0.0034129692832764505,2.0,1177.0,1.0,2.0,0.75,0.5,2,0.25,0.25,2.5,0.6,1,5,1.2206072645530175,0.0,0.0
1251622441,6.0,1187.0,0.013479359730412805,0.0008424599831508003,6.0,2378.0,1.0,4.0,0.3611111111111111,0.16666666666666666,6,0.027777777777777776,0.16666666666666666,3.0,0.5527707983925666,1,6,1.9327162775771973,0.0007069631748698646,0.0007069631748698646
1538702335,3.0,1357.0,0.0036845983787767134,0.0014738393515106854,2.0,1360.0,1.0,2.0,0.75,0.5,2,0.25,0.25,2.5,0.6,1,5,1.2206072645530175,0.0,0.0
3912636717,6.0,1020.0,0.025490196078431372,0.000980392156862745,7.0,4082.0,2.0,1.0,0.42857142857142855,0.14285714285714285,7,0.061224489795918366,0.1836734693877551,3.3333333333333335,0.58309518948453,1,7,2.0342820419223484,0.09149049819639272,0.09149049819639272
3507279738,8.0,1311.0,0.014492753623188406,0.0038138825324180014,7.0,2628.0,3.0,4.0,0.2857142857142857,0.2857142857142857,7,0.04081632653061224,0.12244897959183673,3.3333333333333335,0.5477225575051661,2,7,2.063050249167526,0.0,0.0
805667083,15.0,1375.0,0.09963636363636363,2.2865454545454544,14.0,9345.0,2.0,1.0,0.22959183673469388,0.07142857142857142,14,0.00510204081632653,0.11224489795918367,3.25,0.8177035240565116,1,10,2.5223814642344418,0.008212801611030239,0.008212801611030239
2899599436,7.0,1264.0,0.023734177215189875,0.0007911392405063291,8.0,5058.0,2.0,1.0,0.390625,0.125,8,0.046875,0.171875,3.4,0.576350527713689,1,6,2.1372331183257223,0.057129659088078086,0.057129659088078086
810317343,20.0,1048.0,0.16698473282442747,1.3931297709923665,19.0,7243.0,3.0,2.0,0.13850415512465375,0.10526315789473684,19,0.0221606648199446,0.06371191135734072,3.4285714285714284,0.7344057814667936,2,11,2.83234074181935,0.0007675067181057779,0.0007675067181057779
3993900346,11.0,1048.0,0.07729007633587787,1.3349236641221374,9.0,5060.0,1.0,1.0,0.18518518518518517,0.1111111111111111,9,0.1111111111111111,0.07407407407407407,3.090909090909091,0.8442764761416074,1,9,2.1138853316106223,0.0009327187218650296,0.0009327187218650296
3570656496,13.0,1401.0,0.03997144896502498,0.0007137758743754461,14.0,5608.0,3.0,4.0,0.20408163265306123,0.0,14,0.01020408163265306,0.09693877551020408,3.5,0.67005939426049,2,9,2.5827968325796995,0.019298221426481427,0.019298221426481427
4081867345,5.0,1302.0,0.005376344086021506,0.0030721966205837174,4.0,1307.0,3.0,4.0,0.1875,0.25,4,0.0625,0.0625,3.0,0.38490017945975047,2,5,1.7210891492287168,0.0,0.0
2691645130,37.0,1263.0,0.6389548693586699,4.585114806017419,41.0,22221.0,2.0,2.0,0.07911957168352171,0.024390243902439025,41,0.000594883997620464,0.039262343842950624,3.302325581395349,0.6834977779465311,2,12,3.5784740686820298,0.00012663735849908705,0.00012663735849908705
23762569,6.0,1110.0,0.007207207207207207,0.0,6.0,1112.0,4.0,6.0,0.1111111111111111,0.0,6,0.0,0.05555555555555555,3.0,0.47140452079103173,2,6,1.9792045174343245,0.0,0.0
3319677089,5.0,1281.0,0.00624512099921936,0.00156128024980484,4.0,1285.0,2.0,4.0,0.3125,0.25,4,0.0625,0.125,3.0,0.5091750772173156,2,6,1.6769877743224173,0.0,0.0
2466263228,4.0,1033.0,0.00484027105517909,0.0,4.0,1034.0,3.0,4.0,0.125,0.0,4,0.0,0.0625,2.6666666666666665,0.2795084971874737,2,4,1.754105330999288,0.0,0.0
97022968,24.0,1334.0,0.15067466266866567,1.3575712143928036,24.0,9173.0,3.0,5.0,0.09375,0.0,24,0.013888888888888888,0.04513888888888889,3.230769230769231,0.5243503701320295,2,8,3.135556700621605,0.0002891979793987145,0.0002891979793987145
3957069401,4.0,1400.0,0.004285714285714286,0.0014285714285714286,3.0,1403.0,2.0,3.0,0.3333333333333333,0.3333333333333333,3,0.1111111111111111,0.1111111111111111,2.8,0.41649656391752143,2,5,1.5317780787913653,0.0,0.0
919613242,67.0,1070.0,1.6289719626168224,0.0009345794392523365,60.0,27821.0,3.0,3.0,0.05722222222222222,0.0,60,0.005,0.026111111111111113,3.806451612903226,0.6185279668163636,2,8,3.9499072027104973,0.01885508044686927,0.01885508044686927
3374835621,20.0,1310.0,0.06946564885496183,0.0,26.0,5621.0,3.0,3.0,0.11834319526627218,0.0,26,0.0,0.05917159763313609,3.2857142857142856,0.6550660510138854,2,10,3.1598969083313273,0.0012015880718285916,0.0012015880718285916
3667828084,2.0,1455.0,0.003436426116838488,0.0006872852233676976,2.0,2911.0,1.0,1.0,0.75,0.5,2,0.25,0.25,2.0,0.6123724356957945,1,4,1.2130075659799042,0.0,0.0
726428535,42.0,1300.0,0.4876923076923077,0.0015384615384615385,39.0,19504.0,2.0,3.0,0.10585141354372124,0.02564102564102564,39,0.020381328073635765,0.042735042735042736,4.926829268292683,0.8992475805670923,2,15,3.3685893307782475,0.017632766031458438,0.017632766031458438
1657064175,6.0,1175.0,0.013617021276595745,0.003404255319148936,5.0,2356.0,1.0,3.0,0.48,0.4,5,0.08,0.2,3.142857142857143,0.5995866344669509,1,6,1.774868199717377,0.0008562725585933241,0.0008562725585933241
1599673942,11.0,1118.0,0.046511627906976744,0.9409660107334525,8.0,4407.0,3.0,2.0,0.3125,0.25,8,0.03125,0.140625,3.2,0.5896238207535377,2,8,2.158188953649338,0.0005728153876960881,0.0005728153876960881
77909793,7.0,1193.0,0.009220452640402346,0.0016764459346186086,6.0,1198.0,3.0,6.0,0.19444444444444445,0.16666666666666666,6,0.027777777777777776,0.08333333333333333,3.25,0.5908573652206621,2,7,1.927356671469201,0.0,0.0
3909155393,45.0,1271.0,1.103855232100708,3.2698662470495674,38.0,16917.0,1.0,2.0,0.07686980609418283,0.02631578947368421,38,0.004847645429362881,0.036703601108033244,3.15,0.37259347918430163,1,6,3.619935943917679,0.009741142012808634,0.009741142012808634
1770947247,15.0,1381.0,0.07530774800868936,1.3446777697320782,13.0,8044.0,4.0,1.0,0.17751479289940827,0.15384615384615385,13,0.03550295857988166,0.08284023668639054,3.3333333333333335,0.5966573556070519,1,8,2.5447320993428635,0.0009299003794801744,0.0009299003794801744
4075009286,10.0,1050.0,0.04476190476190476,0.9495238095238095,8.0,4151.0,1.0,1.0,0.40625,0.25,8,0.03125,0.1875,3.2,0.667317390751957,1,8,2.0963525794641384,0.0022629710469337064,0.0022629710469337064
753302945,4.0,1063.0,0.00658513640639699,0.0018814675446848542,3.0,1067.0,1.0,3.0,0.5555555555555556,0.3333333333333333,3,0.1111111111111111,0.2222222222222222,2.8,0.614451804788759,1,6,1.4377014436429414,0.0,0.0
399959019,34.0,1177.0,0.28717077315208156,0.15293118096856415,64.0,10973.0,1.0,2.0,0.044189453125,0.046875,64,0.000732421875,0.021728515625,2.878787878787879,0.40795415526476003,1,7,4.1141560878371966,0.0004585621840910289,0.0004585621840910289
1096734610,4.0,1410.0,0.00425531914893617,0.0007092198581560284,3.0,1412.0,2.0,3.0,0.3333333333333333,0.3333333333333333,3,0.1111111111111111,0.1111111111111111,2.8,0.41649656391752143,2,5,1.5317780787913653,0.0,0.0
2532841724,3.0,1316.0,0.003799392097264438,0.001519756838905775,2.0,1319.0,1.0,2.0,0.75,0.5,2,0.25,0.25,2.5,0.6,1,5,1.2206072645530175,0.0,0.0
4290185072,5.0,1493.0,0.0053583389149363695,0.0006697923643670462,4.0,1496.0,2.0,4.0,0.3125,0.25,4,0.0625,0.125,3.0,0.5091750772173156,2,6,1.6769877743224173,0.0,0.0
1186414719,7.0,1271.0,0.023603461841070025,0.0,10.0,5086.0,2.0,3.0,0.24,0.0,10,0.0,0.12,2.8333333333333335,0.4518321028158004,2,6,2.3972629509870127,0.0004976710512405608,0.0004976710512405608
3042382926,5.0,1359.0,0.003679175864606328,0.0,5.0,1359.0,5.0,5.0,0.0,0.0,5,0.0,0.0,2.857142857142857,0.47434164902525694,2,5,1.844439727056968,0.0,0.0
33176424,5.0,1479.0,0.014198782961460446,0.000676132521974307,7.0,5917.0,2.0,2.0,0.30612244897959184,0.14285714285714285,7,0.02040816326530612,0.14285714285714285,2.6666666666666665,0.4677071733467427,2,6,2.1088873005939317,0.0,0.0
3823533503,16.0,1232.0,0.08198051948051949,0.8863636363636364,15.0,7255.0,3.0,2.0,0.19111111111111112,0.06666666666666667,15,0.0044444444444444444,0.09333333333333334,3.176470588235294,0.6933942676610761,2,10,2.6462891702255593,0.0005811004773746283,0.0005811004773746283
